,HLA-DRA,FOS,HLA-DPA1,DUSP1,GZMA,CCL4,SELL,CD69,NKG7,CST7,LTB,CD74,GZMK,CCL4L1,CCL4L2,CD8A,PRF1,KLRK1,TSC22D3,PIK3IP1,group
CY94_CD45NEG_CD90POS_2_A05_S5_comb,0.0,0.40926,0.0,0.0,0.0,0.0,6.5759,6.7737,0.0,0.0,6.441,6.0732,0.0,0.0,0.0,0.0,5.3734,0.0,6.5715,7.3349,1.0
CY84_PRIM_POS_All_8_B06_S114_comb,8.4644,3.4091,6.8818,8.7292,0.0,0.0,5.4685,5.5974,0.0,0.0,0.0,9.7064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CY84_PRIM_POS_All_7_F12_S264_comb,8.9932,6.8145,4.0403,7.8809,0.0,4.2274,0.0,0.0,0.0,0.0,0.0,8.6618,0.0,0.0,0.0,0.0,0.0,0.0,1.3901,0.0,1.0
CY84_PRIM_POS_All_7_F02_S254_comb,1.5165,0.0,0.0,1.117,0.0,0.0,0.0,1.2732,0.0,0.0,0.0,2.6976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CY94_CD45NEG_CD90POS_2_D05_S41_comb,8.8871,7.6674,7.5351,4.2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.897,0.0,0.0,0.0,0.0,0.0,0.0,7.5069,0.0,1.0
CY84_PRIM_POS_All_8_D04_S136_comb,11.857000000000001,8.6188,9.2423,8.2501,0.0,0.0,0.0,0.0,5.4359,7.0451,0.0,12.424000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.1913,6.1585,1.0
CY94_CD45NEG_CD90POS_2_A04_S4_comb,0.0,7.6977,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CY94_CD45NEG_CD90POS_2_B12_S24_comb,9.6467,7.7928,5.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.927,0.0,0.0,0.0,0.0,0.0,0.0,4.4003,0.0,1.0
CY84_PRIM_POS_All_6_C09_S417_comb,0.0,9.1543,0.40054,10.013,0.0,7.5995,6.2769,9.1268,0.0,8.3502,0.0,8.925,3.5862,3.2188,3.2188,0.23143000000000002,5.3927,7.2708,8.6206,4.1646,1.0
CY84_PRIM_POS_All_6_C05_S413_comb,10.665,8.8669,9.5913,9.0363,0.0,8.5064,0.0,0.0,0.0,0.0,0.0,11.947000000000001,0.0,6.2519,6.2519,0.0,0.0,0.0,5.5482,0.0,1.0
CY94_CD45NEG_CD90POS_2_A07_S7_comb,0.0,7.8825,3.9807,3.9295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2428,1.0
CY84_PRIM_POS_All_6_C10_S418_comb,7.5222,7.5164,0.0,8.1347,0.0,7.7044,0.0,0.0,3.3076,0.0,0.0,8.5016,0.0,0.8024,0.8024,0.0,0.0,0.0,5.6175,0.0,1.0
CY94_CD45NEG_CD90POS_2_G06_S78_comb,7.162000000000001,6.9745,0.0,4.3436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7649,0.0,0.0,0.0,0.0,0.0,0.0,6.3514,0.0,1.0
CY84_PRIM_POS_All_8_H07_S187_comb,10.448,9.7042,8.4197,9.8203,0.0,9.1774,0.0,0.0,0.0,0.0,0.0,10.788,0.0,4.3599,4.3599,0.0,0.0,0.0,5.4654,0.0,1.0
CY84_PRIM_POS_All_6_G08_S464_comb,9.6749,9.0978,8.3302,8.9285,0.0,7.6087,0.0,0.0,0.0,0.0,0.0,10.743,0.0,2.7832,2.7832,0.0,0.0,0.0,7.3214,0.0,1.0
CY94_CD45NEG_CD90POS_2_B06_S18_comb,4.9524,5.8284,4.8659,3.4877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7315,0.0,0.0,0.0,0.0,0.0,0.0,5.296,0.0,1.0
CY84_PRIM_POS_All_7_H06_S282_comb,10.56,8.7103,9.2339,9.6139,0.0,9.6627,0.0,0.0,0.0,0.0,0.0,11.53,0.0,7.4599,7.4599,0.0,0.0,0.0,6.6674,5.9547,1.0
CY94_CD45NEG_CD90POS_2_G07_S79_comb,3.128,0.0,0.0,5.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8231,1.0
CY94_CD45NEG_CD90POS_2_D09_S45_comb,0.0,6.597,5.4816,5.8867,0.0,0.0,8.4886,0.0,0.0,0.0,0.0,7.2269,0.0,0.0,0.0,0.0,4.2269,0.0,7.3805,5.7363,1.0
CY94_CD45NEG_CD90POS_2_B02_S14_comb,9.4946,0.51197,7.1076,0.9328200000000001,0.0,0.0,7.0061,7.228,0.0,0.0,6.3029,10.134,0.0,0.0,0.0,0.0,0.0,0.0,6.9878,6.7453,1.0
CY84_PRIM_POS_All_8_G07_S175_comb,9.0308,9.4478,7.9201,10.668,0.0,4.9532,5.148,0.0,4.9543,0.0,0.0,8.7637,0.0,0.0,0.0,0.0,0.0,0.0,6.2008,3.6536,1.0
CY84_PRIM_POS_All_7_G05_S269_comb,4.6304,0.0,0.0,5.9109,3.655,9.4926,0.0,6.0646,10.558,7.3936,5.9155,7.7703,6.4848,7.4863,7.4863,8.517000000000001,6.9495,0.0,7.9854,0.0,1.0
CY94_CD45NEG_CD90POS_2_F01_S61_comb,0.0,8.0705,0.0,8.2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9075,0.0,0.0,0.0,0.0,0.21411999999999998,0.0,5.8996,4.9061,1.0
CY94_CD45NEG_CD90POS_2_F09_S69_comb,10.345,0.0,5.9543,4.3743,0.0,0.0,2.4071,1.7995,0.0,0.0,7.8533,10.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8243,1.0
CY84_PRIM_POS_All_7_A12_S204_comb,0.0,7.5958,1.9027,9.6986,5.2588,10.202,5.1479,9.2955,7.4711,6.9521,0.0,2.6278,0.0,6.2344,6.2344,0.0,0.0,6.2207,6.6336,0.0,1.0
CY84_PRIM_POS_All_6_A11_S395_comb,11.422,8.3909,8.1257,7.9759,0.0,5.0736,6.3948,0.0,6.2699,0.0,0.0,10.965,0.0,1.3016,1.3016,0.0,0.0,0.0,0.0,1.159,1.0
CY94_CD45NEG_CD90POS_2_G03_S75_comb,6.672999999999999,6.3177,0.0,5.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8897,1.0
CY94_CD45NEG_CD90POS_2_E06_S54_comb,9.2915,10.049,7.8403,9.2976,0.0,0.0,0.0,6.1932,0.0,0.0,4.0809,10.221,0.0,0.0,0.0,0.0,0.0,0.0,9.0347,6.8642,1.0
CY84_PRIM_POS_All_7_F11_S263_comb,7.4852,7.5099,6.0539,4.5575,2.5115,6.0283,4.8314,6.9503,1.9256,3.2668,1.6758,8.6272,2.9125,5.0925,5.0925,2.2206,0.5240600000000001,0.0,4.5893,2.1862,1.0
CY94_CD45NEG_CD90POS_2_F12_S72_comb,8.019,4.0296,5.3769,6.2504,0.0,0.0,0.0,4.2724,0.0,0.0,5.5689,10.565,0.0,0.0,0.0,0.0,0.0,0.0,7.6036,0.0,1.0
CY84_PRIM_POS_All_6_H12_S480_comb,8.0901,7.7107,6.0377,8.3838,4.236000000000001,7.3628,4.0828,6.7135,5.3402,4.9999,2.657,8.7888,2.5605,4.6683,4.6683,4.5468,3.5780000000000003,2.6114,6.1039,2.6358,1.0
CY94_CD45NEG_CD90POS_2_F03_S63_comb,8.7077,6.1121,7.2175,6.8971,0.0,0.0,5.4145,0.0,0.0,0.0,5.7951,9.9841,0.0,0.0,0.0,0.0,0.0,0.0,6.4555,4.8995,1.0
CY84_PRIM_POS_All_6_A08_S392_comb,4.8701,3.168,6.7644,3.4902,6.9915,10.875,0.0,6.8008,8.6157,0.0,0.0,9.204,5.7268,6.8582,6.8582,6.2254,4.3985,7.0004,5.199,4.5945,1.0
CY94_CD45NEG_CD90POS_2_F07_S67_comb,6.3757,5.7832,5.7912,0.34369,0.0,0.0,4.1373,4.3644,0.0,0.0,6.2711,8.3283,0.0,0.0,0.0,0.0,0.0,0.0,5.2445,5.4901,1.0
CY94_CD45NEG_CD90POS_2_A09_S9_comb,0.0,5.4557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0439,0.0,0.0,0.0,0.0,0.0,0.0,6.4347,0.0,1.0
CY94_CD45NEG_CD90POS_2_E01_S49_comb,11.293,7.513999999999999,8.4628,5.4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.870999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.4144,0.0,1.0
CY84_PRIM_POS_All_8_A02_S98_comb,9.0487,9.3364,5.3317,9.8796,0.0,0.0,5.9483,0.64062,0.0,0.0,0.0,9.39,4.7815,0.0,0.0,0.0,0.0,0.0,6.5613,0.0,1.0
CY84_PRIM_POS_All_6_C04_S412_comb,2.4772,0.0,5.9639,0.0,0.0,9.7897,0.0,5.2881,11.005999999999998,5.9665,5.9362,9.2691,5.8208,9.3608,9.3608,8.2646,7.7942,4.1444,6.5723,0.0,1.0
CY94_CD45NEG_CD90POS_2_A03_S3_comb,5.7414,7.6013,4.0497,5.5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7284,0.0,0.0,0.0,0.0,0.0,0.0,5.7747,0.0,1.0
CY84_PRIM_POS_All_6_D12_S432_comb,9.926,8.426,8.5084,8.7842,0.0,9.5116,0.0,0.0,3.8195,0.0,0.0,11.165,0.0,4.6383,4.6383,0.0,0.0,0.0,5.118,3.7095,1.0
CY94_CD45NEG_CD90POS_2_F02_S62_comb,0.0,0.0,0.0,8.1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.421,0.0,1.0
CY84_PRIM_POS_All_6_E07_S439_comb,9.1141,5.989,7.5841,6.6161,0.0,7.0906,3.5986,0.0,0.0,0.0,0.0,9.988,0.0,0.0,0.0,0.0,0.0,0.0,4.8692,2.6116,1.0
CY94_CD45NEG_CD90POS_2_E09_S57_comb,0.8472,0.9530799999999999,3.8974,4.3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4145,0.0,0.0,0.0,0.0,0.0,0.0,8.1109,0.0,1.0
CY94_CD45NEG_CD90POS_2_C01_S25_comb,9.4781,4.9168,7.2777,3.1375,0.0,0.0,4.4956,4.4636,0.0,0.0,7.2528,10.575,0.0,0.0,0.0,0.13093,0.0,0.0,6.1794,4.0664,1.0
CY94_CD45NEG_CD90POS_2_B11_S23_comb,9.6662,5.2662,6.8709,6.0524,0.0,0.0,5.1624,6.3896,0.0,0.0,7.2011,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0728,0.0,1.0
CY94_CD45NEG_CD90POS_2_C11_S35_comb,7.2251,0.0,6.0652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CY84_PRIM_POS_All_8_B08_S116_comb,0.0,7.0693,0.0,0.0,0.0,0.0,6.5737,10.001,0.0,0.0,6.6769,7.474,0.0,0.0,0.0,0.0,0.0,0.0,8.9195,4.7068,1.0
CY94_CD45NEG_CD90POS_2_C03_S27_comb,0.0,7.5667,0.0,7.7984,0.0,0.0,5.09,3.8504,0.0,0.0,7.8204,5.8188,0.0,0.0,0.0,0.0,0.0,0.0,7.2737,4.9624,1.0
CY84_PRIM_POS_All_7_B04_S208_comb,11.085999999999999,9.4207,9.6498,9.1662,0.0,8.0975,0.0,0.0,0.0,0.0,0.0,10.844000000000001,0.0,6.5362,6.5362,0.0,0.0,0.0,6.7915,0.0,1.0
CY84_PRIM_POS_All_7_F10_S262_comb,0.0,8.095,0.0,4.9503,0.0,0.0,4.3863,1.6794,0.0,0.0,0.0,5.7448,0.0,0.0,0.0,5.8754,0.0,6.9038,8.0493,7.9683,1.0
CY94_CD45NEG_CD90POS_2_C06_S30_comb,0.0,10.917,5.0256,5.4011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.424,0.0,1.0
CY84_PRIM_POS_All_6_A01_S385_comb,2.843,8.9519,0.0,7.6204,7.766,10.607999999999999,3.0759,10.211,9.0459,7.4472,0.0,5.209,6.5255,6.1784,6.1784,0.0,3.9772,0.0,7.5256,6.3034,1.0
CY84_PRIM_POS_All_7_E03_S243_comb,11.526,8.6224,10.308,7.5287,0.0,0.0,0.0,0.0,0.0,4.4907,0.0,12.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CY84_PRIM_POS_All_7_B12_S216_comb,0.0,0.0,5.5867,7.3567,0.0,0.0,8.5036,0.0,0.0,0.0,0.0,8.8368,0.0,0.0,0.0,0.0,0.0,0.0,6.8615,6.6484,1.0
CY84_PRIM_POS_All_8_A01_S97_comb,9.1742,8.5454,7.8146,9.427,4.1757,7.6644,6.7211,8.5285,5.7278,5.9437,3.375,9.8308,3.3931,5.045,5.045,4.5318,4.1194,3.9279,7.0671,4.1388,1.0
CY94_CD45NEG_CD90POS_2_F04_S64_comb,9.592,0.0,7.5120000000000005,7.2598,0.0,0.0,0.56462,0.0,0.0,0.0,7.9196,11.092,0.0,0.0,0.0,0.0,0.0,0.0,5.9023,0.0,1.0
CY84_PRIM_POS_All_8_E11_S155_comb,7.7008,0.0,0.0,8.8122,0.0,9.0008,0.34823000000000004,0.0,0.0,0.0,0.0,0.0,0.0,3.281,3.281,0.0,0.0,0.0,0.0,0.0,1.0
CY84_PRIM_POS_All_7_E12_S252_comb,10.469000000000001,8.97,8.9374,7.481,0.0,8.7651,4.9597,0.0,0.0,0.0,0.0,11.591,0.0,5.7945,5.7945,0.0,0.0,0.0,5.0611,5.1994,1.0
CY84_PRIM_POS_All_8_C07_S127_comb,10.309000000000001,8.9492,9.2986,9.3737,0.0,9.3971,0.0,5.4188,0.0,0.76808,0.0,11.880999999999998,0.0,4.5481,4.5481,0.0,0.0,0.0,7.2914,0.0,1.0
CY94_CD45NEG_CD90POS_2_D08_S44_comb,5.2494,7.1935,3.6934,5.2583,0.0,0.0,6.4804,4.3279,0.0,0.0,4.9110000000000005,8.0274,5.7296,0.0,0.0,4.9093,0.0,4.4952,4.7256,5.9993,1.0
CY84_PRIM_POS_All_7_A07_S199_comb,10.158999999999999,8.1326,8.6338,9.1712,0.0,8.5358,5.1537,4.2086,3.0295,5.7137,0.0,10.45,0.0,5.5926,5.5926,0.9515899999999999,0.0,0.0,6.4702,2.648,1.0
CY84_PRIM_POS_All_7_D01_S229_comb,9.3678,8.7719,8.3081,8.6267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.113999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.2048,4.7183,1.0
CY84_PRIM_POS_All_7_A01_S193_comb,8.8652,9.1851,7.3819,9.977,2.737,7.2326,7.1769,8.6724,4.3357,6.7654,3.3038,9.5653,3.647,5.435,5.435,3.7182,2.8383,3.7903,6.7491,3.7737,1.0
SS2_D3_S171_comb,0.0,0.0,4.6517,0.0,0.0,8.0586,0.0,0.0,10.755,7.1148,0.0,6.2739,0.0,6.385,6.385,8.3106,8.4868,6.3116,0.0,0.0,1.0
monika_C11_S119_comb,0.0,0.0,0.0,0.0,3.8017,6.1443,0.0,0.0,0.0,6.3775,0.0,8.7217,0.0,0.0,0.0,0.0,1.044,0.0,7.4275,0.0,1.0
monika_D1_S126_comb,0.18269000000000002,5.0613,2.3626,4.8269,0.0,2.0111,0.0,7.3568,8.1718,5.9117,0.0,7.8955,6.8687,0.0,0.0,7.6355,2.0697,5.8999,4.8451,0.0,1.0
SS2_C8_S167_comb,6.141,4.8359,3.9977,4.4466,0.0,0.0,0.0,0.0,7.504,2.1253,0.0,8.2355,4.8839,0.0,0.0,4.5548,6.0588,0.0,1.6540000000000001,4.8616,1.0
SS2_E6_S179_comb,5.1532,3.5158,5.855,6.3217,4.541,6.778,0.0,0.8599700000000001,7.9979,4.9565,0.0,7.3494,6.0752,5.0221,5.0221,5.7138,5.0129,5.0144,4.0986,5.1178,1.0
SS2_G11_S188_comb,0.0,0.0,6.4972,0.0,0.0,0.0,0.0,0.0,8.5263,7.0562,0.0,6.4781,3.84,4.4921,4.4921,8.375,5.7039,1.0942,7.0018,4.9399,1.0
monika_F6_S149_comb,6.494,0.0,5.9435,4.2362,7.3717,9.8177,0.0,5.9465,9.1166,6.194,0.0,8.6076,7.6184,9.1495,9.1495,8.4345,7.9105,6.34,0.0,0.0,1.0
monika_D7_S132_comb,0.0,0.0,5.7686,0.0,6.0863,5.4991,0.0,2.1293,9.003,0.30451,0.33457,6.5205,7.0971,1.8148,1.8148,7.6546,0.0,5.4802,7.1052,0.0,1.0
monika_F4_S147_comb,0.20914000000000002,5.7759,5.808,0.0,8.1113,0.0,0.0,0.0,6.2507,8.0965,0.0,8.9102,8.1281,0.0,0.0,7.8252,6.3783,7.3683,5.2664,4.2128,1.0
monika_C12_S120_comb,0.0,0.60975,0.0,6.136,0.0,0.0,0.0,5.2202,0.0,0.0,0.92296,0.0,0.0,0.0,0.0,6.76,0.0,5.4697,0.0,2.7452,1.0
SS2_C5_S166_comb,2.4057,7.0061,4.4611,7.2851,0.0,6.9074,0.0,0.4916,3.1322,4.2052,0.0,7.1684,0.0,5.7571,5.7571,6.3042,6.516,4.5687,6.2092,0.0,1.0
SS2_B11_S158_comb,6.8338,0.41791999999999996,0.0,0.44255,0.0,8.65,0.0,4.5423,6.2425,0.0,0.0,5.4738,0.0,4.9017,4.9017,2.5627,0.36513,0.54794,0.0,0.0,1.0
monika_A2_S101_comb,0.0,0.0,1.5782,6.5084,6.0814,5.292000000000001,0.0,6.349,8.118,3.7982,0.0,7.2769,6.8232,0.55974,0.55974,8.326,7.7783,7.4592,6.9553,5.3996,1.0
SS2_G2_S190_comb,4.0388,2.0597,5.5316,0.0,6.0682,6.6116,0.0,0.0,6.5577,5.9943,5.2976,6.9188,4.2948,0.15704,0.15704,7.9633,5.7014,5.8023,6.3542,0.0,1.0
SS2_F10_S182_comb,7.2278,4.05,6.3039,0.0,0.0,0.0,0.0,0.0,7.7348,3.4256,0.0,7.5626,0.0,0.0,0.0,4.2202,4.5987,6.7239,5.5965,0.0,1.0
monika_E8_S142_comb,6.1307,0.0,5.5132,0.0,0.0,8.2991,0.0,0.0,6.8141,0.0,0.0,6.7259,0.0,5.9661,5.9661,5.367999999999999,0.0,0.0,4.7041,0.0,1.0
SS2_C4_S165_comb,7.6916,5.2687,4.6605,4.4525,0.0,0.0,0.0,4.5848,6.9778,6.6495,0.0,8.1988,3.1957,5.6523,5.6523,6.7373,0.0,5.7173,0.0,4.6275,1.0
monika_C3_S122_comb,7.2055,2.7401,6.2268,8.5435,5.5759,4.7806,0.0,7.8331,6.4091,5.7149,0.0,8.8755,6.6161,0.26544,0.26544,6.0061,5.3815,6.9145,7.2746,0.0,1.0
monika_D5_S130_comb,0.0,0.0,4.2048,0.0,5.6818,0.0,0.0,0.0,9.2143,6.8221,0.0,7.2844,5.2791,0.0,0.0,6.6738,5.2489,5.9864,0.0,0.0,1.0
monika_F7_S150_comb,5.0028,0.0,4.9235,0.0,0.25942,0.0,0.0,0.26424000000000003,6.8664,6.7897,0.0,8.3857,8.5742,2.8566,2.8566,6.5376,5.7216,5.3716,4.2397,0.096262,1.0
monika_B5_S113_comb,0.0,0.0,0.0,0.0,6.8324,6.9472,0.0,0.0,8.2151,8.3891,0.0,8.1039,7.3289,1.8667,1.8667,8.617,6.603,4.2201,5.8149,3.7508,1.0
monika_C9_S125_comb,0.0,0.0,6.2098,5.6495,6.2649,6.608,0.0,5.2246,9.839,4.2088,0.0,6.9008,8.1092,4.4261,4.4261,7.9198,7.6552,7.4901,0.0,0.0,1.0
monika_A1_S97_comb,6.8115,0.0,5.3434,0.0,3.4661,4.1941,0.0,0.0,7.3508,5.1495,0.0,7.607,0.0,3.0663,3.0663,8.199,5.9468,5.6908,0.0,0.0,1.0
monika_C6_S124_comb,5.5331,0.0,6.4878,4.1432,5.0335,0.0,0.0,0.0,8.6127,5.4121,0.0,8.786,8.0588,0.0,0.0,8.3255,0.0,2.2066,0.5230600000000001,0.55778,1.0
monika_B1_S108_comb,0.0,0.0,5.7886,0.0,0.0,5.898,0.0,5.8967,9.4254,3.3727,0.0,7.4987,0.0,1.5246,1.5246,8.3815,6.0946,6.8462,0.0,5.5936,1.0
SS2_F5_S184_comb,4.3079,0.0,6.9624,7.0838,0.0,0.0,0.0,7.056,7.121,6.6544,0.0,8.1404,0.0,0.0,0.0,6.9256,0.0,2.1388,0.0,0.68885,1.0
monika_F5_S148_comb,2.6404,0.0,0.0,3.5643,4.6785,4.9702,0.0,0.0,8.1738,6.2574,0.0,8.5482,4.2672,0.42546000000000006,0.42546000000000006,7.6634,7.4516,4.9763,0.0,0.0,1.0
SS2_E8_S181_comb,1.5926,5.0061,5.8471,6.0146,4.6299,0.0,0.0,4.6032,7.2936,5.0581,0.0,7.3612,7.1035,1.9226,1.9226,6.8123,6.058,6.5741,0.0,0.0,1.0
monika_F2_S146_comb,0.0,0.0,0.0,0.0,0.0,6.6002,0.0,0.0,10.238,6.879,0.0,6.4841,0.0,6.778,6.778,8.5569,9.2001,7.4556,0.0,0.0,1.0
monika_A8_S107_comb,6.6897,5.4571,4.9007,7.3660000000000005,7.2263,4.5289,0.0,4.3516,9.2545,5.0315,0.0,8.2326,6.8206,0.60692,0.60692,7.7266,6.6526,7.0922,3.8385,4.343999999999999,1.0
SS2_E10_S176_comb,0.0,6.614,0.0,7.7255,0.0,5.2902,0.0,5.3778,9.4161,6.9348,0.0,6.93,5.5301,0.0,0.0,7.0202,3.8654,7.615,4.1414,0.0,1.0
monika_D11_S127_comb,0.0,0.0,5.3884,0.22404000000000002,0.0,0.0,0.0,0.38626,7.6954,5.462000000000001,0.0,6.3005,6.8556,0.0,0.0,7.391,0.0,7.5231,0.0,6.2308,1.0
SS2_F2_S183_comb,7.3952,6.3383,6.2691,7.4992,4.355,4.9556,0.0,4.1375,7.4884,0.0,0.0,8.8906,6.9491,0.0,0.0,7.1713,0.0,5.2204,6.401,4.979,1.0
monika_B11_S110_comb,4.797,0.0,4.8812,4.5038,0.0,6.897,0.0,4.9665,9.1565,0.0,0.0,8.1924,3.2481,1.3896,1.3896,8.7257,7.2577,6.101,0.0,0.0,1.0
monika_B7_S115_comb,0.0,5.507999999999999,6.6977,0.0,0.0,0.0,0.0,5.3248,8.0358,7.542999999999999,0.0,8.7805,6.6258,0.0,0.0,7.3351,4.7489,6.7234,0.0,5.8732,1.0
monika_D8_S133_comb,0.0,4.829,5.1632,7.3576,4.4918,4.9733,0.0,3.7710000000000004,8.2881,5.1631,0.0,8.7972,0.0,5.1349,5.1349,7.8556,0.0,5.7860000000000005,2.5612,0.75873,1.0
monika_E2_S138_comb,0.0,0.0,0.0,6.7087,8.0796,0.0,0.0,6.3897,0.0,7.5605,0.0,8.4261,7.5456,0.0,0.0,6.0254,0.0,6.1495,0.0,5.8539,1.0
SS2_C10_S164_comb,6.7013,5.9096,7.175,5.686,0.0,0.0,0.0,4.9607,9.7907,4.7156,0.86631,8.7656,6.7866,0.0,0.0,7.8613,6.792000000000001,6.3417,0.46466999999999997,0.62947,1.0
monika_E5_S139_comb,5.3596,0.0,6.9621,0.0,6.4706,5.9821,0.0,4.8207,8.154,4.9349,0.0,7.0524,5.6826,0.060739,0.060739,5.7199,0.10702,5.3593,0.0,0.0,1.0
monika_E11_S136_comb,0.0,5.8587,6.0936,0.0,0.0,0.0,0.0,7.6735,6.6964,0.0,0.0,7.9275,6.0814,0.0,0.0,5.0553,6.5455,6.8993,6.6311,5.8411,1.0
monika_E10_S135_comb,7.0157,0.0,6.5052,0.0,6.5301,4.7616,0.0,0.0,10.322000000000001,6.7657,0.0,8.4861,5.7087,0.79743,0.79743,6.0955,0.0,6.0203,0.0,5.9749,1.0
monika_F1_S144_comb,4.8016,0.18395999999999998,3.8416,0.0,6.013,5.2379999999999995,3.6512,0.23510999999999999,7.682,5.4364,0.0,7.0466,4.5736,2.7636,2.7636,7.12,6.505,5.2158,0.0,0.0,1.0
monika_D6_S131_comb,0.0,0.0,0.0,3.9431,6.0909,8.1662,0.0,0.72509,9.9493,6.3287,0.0,8.6634,0.6219899999999999,5.4979,5.4979,7.3684,7.6719,5.6003,0.0,6.0194,1.0
SS2_E5_S178_comb,5.5232,0.0,5.644,4.0654,4.7516,4.9816,0.0,0.0,8.318999999999999,5.377999999999999,0.0,7.9449,7.2338,1.2612,1.2612,6.4093,7.0269,0.0,3.674,2.5719,1.0
monika_E9_S143_comb,0.0,6.6414,6.4969,7.8079,6.6809,6.0028,0.0,4.4346,7.0081,5.6666,0.0,7.2542,6.6938,1.113,1.113,7.7549,7.1381,4.0225,6.8241,4.6769,1.0
SS2_D4_S172_comb,0.83673,0.0,0.0,3.8706,0.0,0.0,3.4319,1.1276,8.5573,5.1917,0.0,7.4539,0.0,0.0,0.0,7.417999999999999,0.0,6.0619,0.0,0.0,1.0
SS2_B7_S162_comb,5.832999999999999,4.2317,5.0069,4.8522,3.6196,6.3344,1.5993,3.8774,7.6026,4.7367,0.0,7.4169,5.3845,5.3144,5.3144,6.7602,2.3394,6.0073,3.6598,3.5824,1.0
SS2_E1_S175_comb,4.9455,0.0,6.2099,5.0062,0.0,6.1551,2.8629,0.0,8.6334,3.9492,0.0,8.207,0.0,4.1219,4.1219,7.6954,8.4095,1.8945,0.0,0.0,1.0
monika_A6_S105_comb,0.0,6.1449,4.612,6.6286,0.0,0.0,0.0,1.7264,8.1381,6.7526,0.0,8.2625,0.0,0.0,0.0,8.4526,0.09220700000000001,4.7714,6.0344,0.38184,1.0
SS2_F7_S186_comb,7.8533,1.0151,4.6733,0.0,6.9766,0.0,3.5014,0.0,7.4951,0.0,0.0,8.1545,6.3258,0.0,0.0,6.3128,0.90535,6.4624,0.0,0.0,1.0
monika_E1_S134_comb,8.0979,0.0,7.0545,0.088142,0.0,3.6568,0.0,1.2473,8.2378,5.7819,0.0,8.9049,4.9908,0.0,0.0,3.873,2.9492,6.8141,4.5324,6.0377,1.0
monika_A11_S99_comb,0.0,0.0,6.0248,0.0,6.3056,6.5578,0.0,0.0,8.307,7.5739,0.0,7.1177,5.4536,2.6897,2.6897,8.0233,7.6053,6.1786,0.0,2.6663,1.0
SS2_G12_S189_comb,7.7104,5.8138,7.2065,6.4009,3.5794,0.0,0.0,6.8028,8.7672,6.3574,0.0,8.9496,7.0616,0.0,0.0,5.2236,1.0766,7.4948,0.0,0.0,1.0
SS2_E3_S177_comb,1.6708,5.8477,5.0973,7.9563,0.0,0.0,0.0,5.5575,8.3035,5.3358,0.0,6.7836,6.9755,0.0,0.0,6.4734,5.4243,6.1155,3.3310000000000004,5.1973,1.0
SS2_B2_S160_comb,0.0,0.0,3.7936,5.0082,0.0,0.0,3.6792,4.936,8.1095,6.8062,2.517,6.2276,0.0,1.03,1.03,4.0919,6.4663,5.3626,6.1084,0.0,1.0
monika_E12_S137_comb,6.3316,0.0,4.8435,5.7992,0.0,6.7259,0.0,0.0,8.93,6.942,0.0,8.0376,0.0,5.3535,5.3535,7.102,6.1866,0.0,0.0,0.0,1.0
SS2_A5_S155_comb,0.0,0.99277,5.4806,3.3206,5.9081,0.0,0.0,0.0,7.6938,5.4338,0.0,5.1988,4.6699,0.0,0.0,6.1703,0.0,4.9839,0.0,0.0,1.0
